2020.12.03 06:15:00;1.21179;1.21181;1.21169;1.21179;762.78
2020.12.03 06:20:00;1.21179;1.21202;1.21177;1.21186;470.27
2020.12.03 06:25:00;1.21185;1.21195;1.21182;1.21188;514.72
2020.12.03 06:30:00;1.21189;1.21194;1.21178;1.2118;727.06
2020.12.03 06:35:00;1.21179;1.21181;1.21134;1.21155;722.55
2020.12.03 06:40:00;1.21155;1.21168;1.2115;1.21166;475.94
2020.12.03 06:45:00;1.21167;1.21175;1.21154;1.21157;727.91
2020.12.03 06:50:00;1.21157;1.21189;1.21143;1.21186;682.8
2020.12.03 06:55:00;1.21187;1.2121;1.21177;1.21179;2260.97
2020.12.03 07:00:00;1.21178;1.2124;1.21174;1.2124;1971.54
2020.12.03 07:05:00;1.21238;1.21249;1.21211;1.21217;2407.56
2020.12.03 07:10:00;1.21217;1.21223;1.21191;1.21207;1039.26
2020.12.03 07:15:00;1.21208;1.21226;1.21198;1.21218;1315.74
2020.12.03 07:20:00;1.21218;1.21255;1.21186;1.21208;2163.83
2020.12.03 07:25:00;1.21209;1.21254;1.21209;1.2125;1316.54
2020.12.03 07:30:00;1.2125;1.21252;1.21217;1.21222;1192.42
2020.12.03 07:35:00;1.21223;1.21224;1.21183;1.21188;986.81
2020.12.03 07:40:00;1.21188;1.21218;1.21172;1.21215;1169.62
2020.12.03 07:45:00;1.21215;1.2124;1.21199;1.21233;1276.19
2020.12.03 07:50:00;1.21233;1.21248;1.21167;1.21176;2092.12
2020.12.03 07:55:00;1.21175;1.21236;1.21157;1.21228;1455.98
2020.12.03 08:00:00;1.21227;1.21377;1.21199;1.21346;2911.03
2020.12.03 08:05:00;1.21347;1.21379;1.21328;1.21362;2035.63
2020.12.03 08:10:00;1.21363;1.21393;1.21336;1.21337;2303.86
2020.12.03 08:15:00;1.21337;1.21353;1.21317;1.21327;1730.1
2020.12.03 08:20:00;1.21328;1.21332;1.2128;1.21318;2009.66
2020.12.03 08:25:00;1.2132;1.2132;1.21257;1.21271;1407.52
2020.12.03 08:30:00;1.21272;1.21285;1.21251;1.21256;1342.26
2020.12.03 08:35:00;1.21255;1.2126;1.21209;1.21233;1188.91
2020.12.03 08:40:00;1.21233;1.21256;1.21209;1.21219;1817.91
2020.12.03 08:45:00;1.2122;1.2122;1.21147;1.21147;1752.43
2020.12.03 08:50:00;1.21147;1.2123;1.21146;1.21201;1741.7
2020.12.03 08:55:00;1.21202;1.21218;1.21172;1.21215;2280.06
2020.12.03 09:00:00;1.21213;1.21217;1.21153;1.21167;1580.64
2020.12.03 09:05:00;1.21169;1.21171;1.21096;1.21148;1501.94
2020.12.03 09:10:00;1.21148;1.21156;1.21086;1.21125;1727.24
2020.12.03 09:15:00;1.21123;1.21137;1.21105;1.21116;1288.61
2020.12.03 09:20:00;1.21115;1.21128;1.21043;1.21067;2129.63
2020.12.03 09:25:00;1.21066;1.21072;1.21048;1.21058;2521.23
2020.12.03 09:30:00;1.21059;1.21068;1.21015;1.21031;2433.4
2020.12.03 09:35:00;1.21032;1.21071;1.21015;1.2106;2299.91
2020.12.03 09:40:00;1.21062;1.21062;1.2101;1.21026;2018.13
